EstablishmentName,Easting,Northing,lat,lng
Benedict Primary School,527384,168662,51.4026923628703,-0.17008895452611794
Bond Primary School,527647,169328,51.408618628989366,-0.16607067988797822
Dundonald Primary School,524583,170095,51.41619265222371,-0.2098321442868169
Garfield Primary School,526333,170941,51.42340878511286,-0.18437881154471772
Beecholme Primary School,528624,169820,51.41281962331113,-0.15185294193017773
Hatfeild Primary School,524097,167361,51.39172799289193,-0.2177728084856791
Hollymount School,523143,169842,51.41423320539309,-0.23061691980110857
Joseph Hood Primary School,524278,168952,51.40598713137191,-0.21461604944817259
Links Primary School,528358,170616,51.42003344833999,-0.1553877523654734
Lonesome Primary School,528779,169447,51.409432353178246,-0.14976073225134298
Merton Abbey Primary School,525912,169823,51.41345480678148,-0.19082739917092986
Merton Park Primary School,525188,169312,51.40902254610858,-0.20141283495409318
Morden Primary School,525115,167495,51.39270891964472,-0.2031019788963465
Pelham Primary School,525429,170149,51.4164915791024,-0.197653755828481
Haslemere Primary School,526653,169193,51.40762805839498,-0.18040276531264485
Poplar Primary School,525305,168616,51.40274165868779,-0.1999771254183248
St Mark's Primary School,527938,169123,51.406710777692794,-0.1619628805999592
The Sherwood School,529391,168221,51.39827524701109,-0.14141296649736987
Singlegate Primary School,526898,170310,51.41761186146097,-0.17648277459890674
Wimbledon Park Primary School,525490,172549,51.43804717258442,-0.1959277106841125
Abbotsbury Primary School,525610,167776,51.39512504208446,-0.1958918042774856
West Wimbledon Primary School,522774,168885,51.40571227829129,-0.23625131576162556
Cranmer Primary School,527753,168045,51.39706446178269,-0.1650090239026995
Gorringe Park Primary School,528303,169740,51.41217333487681,-0.15649504434262296
Hillcross Primary School,524580,168083,51.39811103129891,-0.21058128019461794
Liberty Primary,527324,169465,51.40992240209107,-0.17066307642061967
Stanford Primary School,529841,169520,51.409846425852436,-0.13447301187402136
William Morris Primary School,529940,168652,51.402023197428,-0.13336803980899767
Wimbledon Chase Primary School,524394,169733,51.41298074528311,-0.21267549322596177
All Saints' CofE Primary School,526440,170412,51.41863079089484,-0.18302925675260892
St Matthew's CofE Primary School,522222,169895,51.414908651584526,-0.24383564926731519
Holy Trinity CofE Primary School,525562,170820,51.42249252446902,-0.1955046971984747
Bishop Gilpin CofE Primary School,524756,171337,51.42731671789924,-0.2069088527283
St Peter and Paul Catholic Primary School,527570,168344,51.39979272525414,-0.1675306960192659
Sacred Heart Catholic Primary School,522517,168302,51.40052817129062,-0.24014547302146222
St Teresa's Catholic Primary School,526614,167197,51.38969853473727,-0.18167468831720995
St Mary's Catholic Primary School,525218,170279,51.417706512474766,-0.20064053693157205
St John Fisher RC Primary School,523499,167656,51.394509607610814,-0.22626067608338288
The Priory CofE School,525696,171091,51.424898356006935,-0.1934824590944145
Ricards Lodge High School,524833,171489,51.428665825011834,-0.20574837302154825
Raynes Park High School,522579,168610,51.40328289708133,-0.23914834229251497
Rutlish School,524743,169223,51.408320664914406,-0.2078389810636586
Wimbledon College,523764,170414,51.419238816049464,-0.22149223314315455
Ursuline High School Wimbledon,523684,169946,51.415050222930304,-0.22280527400388922
King's College School,523447,170678,51.421680517998574,-0.22595687694060995
The Rowans School,522454,170384,51.41925344747996,-0.24033244522474684
Ursuline Preparatory School,523748,170078,51.416222587825274,-0.22183940120972875
Donhead Preparatory School,523694,170288,51.41812168693133,-0.222542329255512
The Study Preparatory School,523106,171216,51.42658977938029,-0.23067189906546662
Wimbledon Common Preparatory School,523649,170469,51.419758189839285,-0.2231260545499396
Wimbledon High School,524496,170805,51.42259266016692,-0.21083342728643842
The Norwegian School in London,523476,170090,51.416389690061884,-0.22574465442241465
Blossom House School,523283,170084,51.41637773225947,-0.22852072340510185
Melrose School,527196,168543,51.40166505984283,-0.17283280693469147
Perseid School,525601,167925,51.39646612028868,-0.1959684198799338
Cricket Green School,527454,168561,51.401768962098544,-0.16911942830946614
Edith Kerrison Nursery School,540813,181540,51.515240775857976,0.027967552851505505
Kay Rowe Nursery School,540592,185236,51.548507258529234,0.026259015326952916
Rebecca Cheetham Nursery Education Centre,539454,183758,51.535508320680094,0.009272391118875978
Ronald Openshaw Nursery School,538708,185220,51.54882938123148,-0.0009006979011676775
St Stephen's Nursery School,541432,184051,51.53764945009664,0.03788958239279939
Sheringham Nursery School & Children's Centre,542932,185904,51.55392221205951,0.06025475658527193
Oliver Thomas Nursery School,543287,183080,51.5284570187654,0.06422298175827015
Tunmarsh School,541046,182696,51.525570254716015,0.031785494357051386
Altmore Infant School,542856,183973,51.53659028258672,0.05837603554699282
Avenue Primary School,542245,185458,51.55008812268609,0.0501721852126213
Brampton Primary School,542007,182609,51.52454785758111,0.04559371112535667
Carpenters Primary School,538398,183866,51.53673846842833,-0.00590066944269561
Curwen Primary and Nursery School,540218,183137,51.529739033660945,0.02003335712225289
Dersingham Primary School,543043,185546,51.55067727192024,0.061709228670652184
Drew Primary School,542185,180187,51.502739751592294,0.04718171422265692
Earlham Primary School,539975,185050,51.54698916792465,0.01729256254066447
Elmhurst Primary School,540776,184298,51.54003278252839,0.028535986872263
Gainsborough Primary School,539271,182593,51.52508488778663,0.006175339163570534
Godwin Junior School,540818,185642,51.55209915936985,0.029678603787010392
Woodgrange Infant School,540770,185541,51.55120356815934,0.028946368399434267
Grange Primary School,540020,182582,51.52480098459092,0.016960428105650485
Hallsville Primary School,540086,181251,51.512824456966136,0.01738255052983665
Keir Hardie Primary School,540189,181656,51.51643820070195,0.019026805429575397
Hartley Primary School,542283,183629,51.533643818584025,0.049981097297312614
Kensington Primary School,542705,184585,51.54212763630207,0.05644826363219888
Lathom Junior School,542505,184073,51.53757749082458,0.05335912121925753
Manor Primary School,539324,183434,51.53262896550795,0.007271195866067736
Maryland Primary School,539321,185350,51.54984664356702,0.007985739603318382
Monega Primary School,541786,184933,51.54548608365682,0.043345330046560604
Ranelagh Primary School,539467,183286,51.531263777169315,0.009272917228333656
Nelson Primary School,543095,183520,51.532459328384704,0.06163569243636881
New City Primary School,541501,182628,51.524845492897136,0.03831252792865767
Odessa Infant School,540061,185325,51.54943894240127,0.018641380341801215
Park Primary School,539834,184464,51.541758401330014,0.015027806669800886
Ravenscroft Primary School,540424,182089,51.52027074503207,0.02258373760752335
Roman Road Primary School,541930,182305,51.521835546034275,0.044362192737100084
Rosetta Primary School,540767,181590,51.51570152083295,0.0273250143152743
Salisbury Primary School,542023,185410,51.54971269012971,0.04695319239091617
Shaftesbury Primary School,541365,184317,51.540056420216565,0.03703091587282303
William Davies Primary School,541666,184618,51.542685706285354,0.04148926867300673
Star Primary School,539316,182153,51.521119997598824,0.006649745054430963
St Stephen's Primary School,541460,184085,51.53794795379484,0.038306682442836824
Tollgate Primary School,541266,182067,51.51986326994084,0.03470265227138084
Upton Cross Primary School,540922,183771,51.53526088647085,0.030429029960485087
Winsor Primary School,543168,181099,51.510686694627765,0.061704580528043014
Colegrave Primary School,538884,185166,51.54830088561181,0.0016146506669929548
Sheringham Primary School,542881,185860,51.553539755560244,0.05950179048477171
Selwyn Primary School,540476,183882,51.53636937728528,0.024047192092212143
Southern Road Primary School,540863,183247,51.530567057152666,0.02936951124472977
Scott Wilkie Primary School,541491,181453,51.51428975044395,0.0376971217702155
Calverton Primary School,541781,181109,51.511126013682315,0.04173533457964336
Ellen Wilkinson Primary School,542018,181658,51.515999695443014,0.045369227022605964
Cleves Primary School,541805,183725,51.534626612979295,0.04313289958060886
North Beckton Primary School,542828,181864,51.517646690492704,0.05711819343335173
Vicarage Primary School,543049,182891,51.52681903539504,0.06071771277656887
Essex Primary School,542530,185044,51.546296218274556,0.05411222995942724
St James' CofE Junior School,540032,185275,51.54899684414882,0.018203524051742324
West Ham Church Primary School,539554,183926,51.53699325458861,0.01077977397131748
St Luke's Primary School,539835,181317,51.51347965419923,0.013793984338553467
St Edward's Catholic Primary School,541402,183516,51.53284959942251,0.03724263781615761
St Francis' Catholic Primary School,539224,185147,51.54804643534332,0.00650740969134689
St Helen's RC Primary School,540040,182405,51.52320553415304,0.01717823494919243
St Joachim's RC Primary School,541025,181159,51.51176435074488,0.030868473913948744
St Michael's Catholic Primary School,542793,183259,51.53019048304617,0.05717901394069971
St Winefride's RC Primary School,542878,185343,51.548894973921975,0.059248735201996104
Forest Gate Community School,540379,185369,51.54975535491125,0.023242184628918805
Little Ilford School,542804,185152,51.54719744539817,0.05810476741316135
Rokeby School,538907,184055,51.53831188818213,0.0015080006417334335
Lister Community School,540718,183445,51.53238236885401,0.027359579145254723
Langdon School,543611,183507,51.53221160519392,0.06906440927057343
Plashet School,542240,184286,51.53955821741039,0.049626788414684764
Cumberland School,541221,182249,51.521509922016214,0.03412737799697806
Eastlea Community School,539444,182328,51.52266096920568,0.008562646955480415
Sarah Bonnell School,539346,184654,51.54358631355903,0.008070665038918241
St Angela's Ursuline School,540773,184542,51.54222605566789,0.028590263782765694
St Bonaventure's RC School,540513,184161,51.53886721089715,0.02469157535426449
Grangewood Independent School,541632,184281,51.53966605484503,0.04086381967792892
John F Kennedy Special School,538945,183986,51.53768251541666,0.0020283490146589113
Eleanor Smith School,540544,183221,51.530412856458256,0.024763380438129375
The Constance Bridgeman Centre,546930,188916,51.579959420422576,0.11913777481158605
Manford Primary School,545550,192178,51.60962715505068,0.10058783537155881
Cleveland Junior School,543934,186014,51.554656068030596,0.07474230710875471
Cleveland Infants' School,543934,186014,51.554656068030596,0.07474230710875471
Downshall Primary School,545380,187830,51.570602972165275,0.09633504119059151
Farnham Green Primary School,546200,188029,51.57217917717096,0.10824111490845459
Fairlop Primary School,544192,191047,51.59981384430018,0.08052552932793515
Gilbert Colvin Primary School,543461,190547,51.59550764196566,0.06977417521770515
Glade Primary School,542650,190425,51.59461719883857,0.058024313884340546
Goodmayes Primary School,546708,187076,51.56348439983675,0.11516852447863178
Gordon Infants' School,544788,186235,51.55642348405133,0.08714265293599953
Mossford Green Primary School,544165,190115,51.59144636972078,0.07975334618547011
Newbury Park Primary School,544596,188392,51.575854209944396,0.08526175546616921
Uphall Primary School,543775,185266,51.547975427202225,0.07214501684276517
William Torbitt Primary School,545540,188715,51.57851372716969,0.09900839250882604
Woodlands Infants' School,544578,185418,51.54913620602825,0.08378008458477343
Aldersbrook Primary School,541125,186994,51.5641711818009,0.034645715617421184
Roding Primary School,542424,191453,51.60391145333176,0.055180886516995625
Wells Primary School,540456,192807,51.61657192350116,0.027324822206716018
Snaresbrook Primary School,540315,189359,51.585624401743644,0.023911475219857033
Fullwood Primary School,544155,189394,51.58497045221953,0.0793132398149475
Woodlands Junior School,544578,185418,51.54913620602825,0.08378008458477343
Grove Primary School,547031,188780,51.57871111894944,0.12053745952748293
Chadwell Primary School,547180,187680,51.568788569812234,0.1222257480389704
Coppice Primary School,546421,192504,51.612330666918716,0.11329330473111182
John Bramston Primary School,546040,191731,51.605483984894214,0.10747302963375949
Nightingale Primary School,541049,189312,51.58501898209928,0.03447991910255776
Barley Lane Primary School,546558,187778,51.56983100854521,0.11329856134307197
Wanstead Church School,540388,188596,51.57875013222436,0.024659648094486782
St Augustine's Catholic Primary School,543825,188898,51.58059792711757,0.07435047743900171
Our Lady of Lourdes RC Primary School,540060,188136,51.574698217886294,0.01974594554831485
